X,Y,Z
-73.8314583333334,45.6229166666667,29.0149765014648
-73.83125,45.6229166666667,28.9275531768799
-73.8310416666667,45.6229166666667,28.8957595825195
-73.8308333333334,45.6229166666667,28.9368476867676
-73.830625,45.6229166666667,29.0108203887939
-73.8304166666667,45.6229166666667,29.1173439025879
-73.8302083333334,45.6229166666667,29.2191467285156
-73.83,45.6229166666667,29.3160285949707
-73.8297916666667,45.6229166666667,29.4071655273438
-73.8295833333334,45.6229166666667,29.5208702087402
-73.829375,45.6229166666667,29.6493091583252
-73.8291666666667,45.6229166666667,29.7922611236572
-73.8289583333334,45.6229166666667,29.9623889923096
-73.82875,45.6229166666667,30.1206150054932
-73.8285416666667,45.6229166666667,30.2651462554932
-73.8283333333334,45.6229166666667,30.3619651794434
-73.828125,45.6229166666667,30.4498805999756
-73.8279166666667,45.6229166666667,30.5367202758789
-73.8277083333334,45.6229166666667,30.6523532867432
-73.8275,45.6229166666667,30.8044624328613
-73.8272916666667,45.6229166666667,30.9822292327881
-73.8270833333334,45.6229166666667,31.1889362335205
-73.826875,45.6229166666667,31.398946762085
-73.8266666666667,45.6229166666667,31.6011142730713
-73.8264583333334,45.6229166666667,31.775806427002
-73.82625,45.6229166666667,31.8814468383789
-73.8260416666667,45.6229166666667,31.9308834075928
-73.8258333333334,45.6229166666667,31.8975162506104
-73.825625,45.6229166666667,31.7487697601318
-73.8254166666667,45.6229166666667,31.5302581787109
-73.8252083333334,45.6229166666667,31.228853225708
-73.825,45.6229166666667,30.8495845794678
-73.8247916666667,45.6229166666667,30.4290084838867
-73.8245833333334,45.6229166666667,29.9645347595215
-73.824375,45.6229166666667,29.4770088195801
-73.8241666666667,45.6229166666667,28.9962844848633
-73.8239583333334,45.6229166666667,28.5248184204102
-73.82375,45.6229166666667,28.0827827453613
-73.8235416666667,45.6229166666667,27.6570262908936
-73.8233333333334,45.6229166666667,27.2513008117676
-73.823125,45.6229166666667,26.9267978668213
-73.8229166666667,45.6229166666667,26.682918548584
-73.8227083333334,45.6229166666667,26.5085887908936
-73.8225,45.6229166666667,26.432502746582
-73.8222916666667,45.6229166666667,26.3708953857422
-73.8220833333334,45.6229166666667,26.3088512420654
-73.821875,45.6229166666667,26.2078838348389
-73.8216666666667,45.6229166666667,26.055212020874
-73.8214583333334,45.6229166666667,25.8690967559814
-73.82125,45.6229166666667,25.6463413238525
-73.8210416666667,45.6229166666667,25.4431133270264
-73.8208333333334,45.6229166666667,25.2657127380371
-73.820625,45.6229166666667,25.1373958587646
-73.8204166666667,45.6229166666667,25.0715026855469
-73.8202083333334,45.6229166666667,25.0371589660645
-73.82,45.6229166666667,25.0361042022705
-73.8197916666667,45.6229166666667,25.1234664916992
-73.8195833333334,45.6229166666667,25.2821750640869
-73.819375,45.6229166666667,25.5273170471191
-73.8191666666667,45.6229166666667,25.8921585083008
-73.8189583333334,45.6229166666667,26.2760829925537
-73.81875,45.6229166666667,26.6706314086914
-73.8185416666667,45.6229166666667,26.9375534057617
-73.8183333333334,45.6229166666667,27.1107425689697
-73.818125,45.6229166666667,27.1907691955566
-73.8179166666667,45.6229166666667,27.1348190307617
-73.8177083333334,45.6229166666667,27.0476779937744
-73.8175,45.6229166666667,26.9331932067871
-73.8172916666667,45.6229166666667,26.7846622467041
-73.8170833333334,45.6229166666667,26.6232433319092
-73.816875,45.6229166666667,26.4546890258789
-73.8166666666667,45.6229166666667,26.2884864807129
-73.8164583333334,45.6229166666667,26.1471328735352
-73.81625,45.6229166666667,26.0354957580566
-73.8160416666667,45.6229166666667,25.9899768829346
-73.8158333333334,45.6229166666667,26.0399303436279
-73.815625,45.6229166666667,26.1575584411621
-73.8154166666667,45.6229166666667,26.3663635253906
-73.8152083333334,45.6229166666667,26.609432220459
-73.815,45.6229166666667,26.841739654541
-73.8147916666667,45.6229166666667,27.0347366333008
-73.8145833333334,45.6229166666667,27.1713180541992
-73.814375,45.6229166666667,27.3099040985107
-73.8141666666667,45.6229166666667,27.4675731658936
-73.8139583333334,45.6229166666667,27.7279796600342
-73.81375,45.6229166666667,28.0279407501221
-73.8135416666667,45.6229166666667,28.3657722473145
-73.8133333333334,45.6229166666667,28.6275157928467
-73.813125,45.6229166666667,28.8129730224609
-73.8129166666667,45.6229166666667,28.9210014343262
-73.8127083333334,45.6229166666667,28.9060153961182
-73.8125,45.6229166666667,28.8163757324219
-73.8122916666667,45.6229166666667,28.6544570922852
-73.8120833333334,45.6229166666667,28.3557109832764
-73.811875,45.6229166666667,27.9823207855225
-73.8116666666667,45.6229166666667,27.5627002716064
-73.8114583333334,45.6229166666667,27.1498641967773
-73.81125,45.6229166666667,26.8747787475586
-73.8110416666667,45.6229166666667,26.7156925201416
-73.8108333333334,45.6229166666667,26.7485866546631
-73.810625,45.6229166666667,26.8927898406982
-73.8104166666667,45.6229166666667,27.0800952911377
-73.8102083333334,45.6229166666667,27.2727489471436
-73.81,45.6229166666667,27.3747501373291
-73.8589583333334,45.6227083333334,38.5195808410645
-73.85875,45.6227083333334,38.5750045776367
-73.8585416666667,45.6227083333334,38.5669860839844
-73.8583333333334,45.6227083333334,38.4912223815918
-73.858125,45.6227083333334,38.4086418151855
-73.8579166666667,45.6227083333334,38.3509864807129
-73.8577083333334,45.6227083333334,38.3399810791016
-73.8575,45.6227083333334,38.4269752502441
-73.8572916666667,45.6227083333334,38.5585594177246
-73.8570833333334,45.6227083333334,38.7342567443848
-73.856875,45.6227083333334,38.9282302856445
-73.8566666666667,45.6227083333334,39.1013145446777
-73.8564583333334,45.6227083333334,39.2495574951172
-73.85625,45.6227083333334,39.3433456420898
-73.8560416666667,45.6227083333334,39.4212646484375
-73.8558333333334,45.6227083333334,39.4832077026367
-73.855625,45.6227083333334,39.5113410949707
-73.8554166666667,45.6227083333334,39.4989166259766
-73.8552083333334,45.6227083333334,39.4475212097168
-73.855,45.6227083333334,39.3192863464355
-73.8547916666667,45.6227083333334,39.1556015014648
-73.8545833333334,45.6227083333334,38.9795799255371
-73.854375,45.6227083333334,38.841381072998
-73.8541666666667,45.6227083333334,38.7827568054199
-73.8539583333334,45.6227083333334,38.7803611755371
-73.85375,45.6227083333334,38.852897644043
-73.8535416666667,45.6227083333334,38.9679183959961
-73.8533333333334,45.6227083333334,39.0900764465332
-73.853125,45.6227083333334,39.1959457397461
-73.8529166666667,45.6227083333334,39.2643814086914
-73.8527083333334,45.6227083333334,39.3094100952148
-73.8525,45.6227083333334,39.325366973877
-73.8522916666667,45.6227083333334,39.3122062683105
-73.8520833333334,45.6227083333334,39.2650337219238
-73.851875,45.6227083333334,39.1722297668457
-73.8516666666667,45.6227083333334,39.0492477416992
-73.8514583333334,45.6227083333334,38.9560279846191
-73.85125,45.6227083333334,38.9004974365234
-73.8510416666667,45.6227083333334,38.8370170593262
-73.8508333333334,45.6227083333334,38.7385025024414
-73.850625,45.6227083333334,38.6019630432129
-73.8504166666667,45.6227083333334,38.3696632385254
-73.8502083333334,45.6227083333334,38.125789642334
-73.85,45.6227083333334,37.8825073242188
-73.8497916666667,45.6227083333334,37.7247695922852
-73.8495833333334,45.6227083333334,37.6295967102051
-73.849375,45.6227083333334,37.5757331848145
-73.8491666666667,45.6227083333334,37.5472030639648
-73.8489583333334,45.6227083333334,37.5344734191895
-73.84875,45.6227083333334,37.5508499145508
-73.8485416666667,45.6227083333334,37.648006439209
-73.8483333333334,45.6227083333334,37.8650321960449
-73.848125,45.6227083333334,38.1400451660156
-73.8479166666667,45.6227083333334,38.4597396850586
-73.8477083333334,45.6227083333334,38.7134857177734
-73.8475,45.6227083333334,38.9273872375488
-73.8472916666667,45.6227083333334,39.0890617370605
-73.8470833333334,45.6227083333334,39.2579078674316
-73.846875,45.6227083333334,39.4736404418945
-73.8466666666667,45.6227083333334,39.7607498168945
-73.8464583333334,45.6227083333334,40.1527099609375
-73.84625,45.6227083333334,40.5102119445801
-73.8460416666667,45.6227083333334,40.8123741149902
-73.8458333333334,45.6227083333334,40.7615089416504
-73.845625,45.6227083333334,40.5463981628418
-73.8454166666667,45.6227083333334,40.1729393005371
-73.8452083333334,45.6227083333334,39.594181060791
-73.845,45.6227083333334,38.9976043701172
-73.8447916666667,45.6227083333334,38.3923835754395
-73.8445833333334,45.6227083333334,37.8347244262695
-73.844375,45.6227083333334,37.2451400756836
-73.8441666666667,45.6227083333334,36.6309013366699
-73.8439583333334,45.6227083333334,36.0000152587891
-73.84375,45.6227083333334,35.4315757751465
-73.8435416666667,45.6227083333334,34.9351196289063
-73.8433333333334,45.6227083333334,34.6052780151367
-73.843125,45.6227083333334,34.4105682373047
-73.8429166666667,45.6227083333334,34.2804183959961
-73.8427083333334,45.6227083333334,34.1912002563477
-73.8425,45.6227083333334,34.0721015930176
-73.8422916666667,45.6227083333334,33.9265022277832
-73.8420833333334,45.6227083333334,33.742115020752
-73.841875,45.6227083333334,33.5876235961914
-73.8416666666667,45.6227083333334,33.4923553466797
-73.8414583333334,45.6227083333334,33.4884223937988
-73.84125,45.6227083333334,33.588062286377
-73.8410416666667,45.6227083333334,33.6713714599609
-73.8408333333334,45.6227083333334,33.7154388427734
-73.840625,45.6227083333334,33.575984954834
-73.8404166666667,45.6227083333334,33.339241027832
-73.8402083333334,45.6227083333334,33.0078964233398
-73.84,45.6227083333334,32.6148223876953
-73.8397916666667,45.6227083333334,32.2242050170898
-73.8395833333334,45.6227083333334,31.8403282165527
-73.839375,45.6227083333334,31.506420135498
-73.8391666666667,45.6227083333334,31.2368431091309
-73.8389583333334,45.6227083333334,31.0225296020508
-73.83875,45.6227083333334,30.8889312744141
-73.8385416666667,45.6227083333334,30.7757339477539
-73.8383333333334,45.6227083333334,30.6752529144287
-73.838125,45.6227083333334,30.5842895507813
-73.8379166666667,45.6227083333334,30.4926986694336
-73.8377083333334,45.6227083333334,30.394983291626
-73.8375,45.6227083333334,30.279296875
-73.8372916666667,45.6227083333334,30.0881366729736
-73.8370833333334,45.6227083333334,29.8421573638916
-73.836875,45.6227083333334,29.5211200714111
-73.8366666666667,45.6227083333334,29.2241611480713
-73.8364583333334,45.6227083333334,29.0074501037598
-73.83625,45.6227083333334,28.9276657104492
-73.8360416666667,45.6227083333334,29.0829925537109
-73.8358333333334,45.6227083333334,29.3606033325195
-73.835625,45.6227083333334,29.7667846679688
-73.8354166666667,45.6227083333334,30.1183166503906
-73.8352083333334,45.6227083333334,30.3222675323486
-73.835,45.6227083333334,30.3613262176514
-73.8347916666667,45.6227083333334,30.1403636932373
-73.8345833333334,45.6227083333334,29.909875869751
-73.834375,45.6227083333334,29.680139541626
-73.8341666666667,45.6227083333334,29.6078720092773
-73.8339583333334,45.6227083333334,29.6470642089844
-73.83375,45.6227083333334,29.7807083129883
-73.8335416666667,45.6227083333334,30.0308055877686
-73.8333333333334,45.6227083333334,30.2594165802002
-73.833125,45.6227083333334,30.4469585418701
-73.8329166666667,45.6227083333334,30.4934787750244
-73.8327083333334,45.6227083333334,30.4163055419922
-73.8325,45.6227083333334,30.25119972229
-73.8322916666667,45.6227083333334,29.9662895202637
-73.8320833333334,45.6227083333334,29.6374797821045
-73.831875,45.6227083333334,29.3150405883789
-73.8316666666667,45.6227083333334,29.0425605773926
-73.8314583333334,45.6227083333334,28.8524761199951
-73.83125,45.6227083333334,28.7216701507568
-73.8310416666667,45.6227083333334,28.667610168457
-73.8308333333334,45.6227083333334,28.7013835906982
-73.830625,45.6227083333334,28.7748165130615
-73.8304166666667,45.6227083333334,28.8882217407227
-73.8302083333334,45.6227083333334,29.0001544952393
-73.83,45.6227083333334,29.1052227020264
-73.8297916666667,45.6227083333334,29.2026596069336
-73.8295833333334,45.6227083333334,29.3214340209961
-73.829375,45.6227083333334,29.4692783355713
-73.8291666666667,45.6227083333334,29.6455230712891
-73.8289583333334,45.6227083333334,29.8534851074219
-73.82875,45.6227083333334,30.0438995361328
-73.8285416666667,45.6227083333334,30.2130641937256
-73.8283333333334,45.6227083333334,30.3107147216797
-73.828125,45.6227083333334,30.3792629241943
-73.8279166666667,45.6227083333334,30.4327144622803
-73.8277083333334,45.6227083333334,30.4964847564697
-73.8275,45.6227083333334,30.6106262207031
-73.8272916666667,45.6227083333334,30.7684917449951
-73.8270833333334,45.6227083333334,30.9976501464844
-73.826875,45.6227083333334,31.2622013092041
-73.8266666666667,45.6227083333334,31.5376319885254
-73.8264583333334,45.6227083333334,31.8096675872803
-73.82625,45.6227083333334,32.0066070556641
-73.8260416666667,45.6227083333334,32.1240463256836
-73.8258333333334,45.6227083333334,32.1178855895996
-73.825625,45.6227083333334,31.9634876251221
-73.8254166666667,45.6227083333334,31.739143371582
-73.8252083333334,45.6227083333334,31.4424591064453
-73.825,45.6227083333334,31.076623916626
-73.8247916666667,45.6227083333334,30.6778564453125
-73.8245833333334,45.6227083333334,30.2454719543457
-73.824375,45.6227083333334,29.7753868103027
-73.8241666666667,45.6227083333334,29.3058757781982
-73.8239583333334,45.6227083333334,28.8387298583984
-73.82375,45.6227083333334,28.3833980560303
-73.8235416666667,45.6227083333334,27.9275455474854
-73.8233333333334,45.6227083333334,27.4752216339111
-73.823125,45.6227083333334,27.0629558563232
-73.8229166666667,45.6227083333334,26.7307033538818
-73.8227083333334,45.6227083333334,26.4708366394043
-73.8225,45.6227083333334,26.3394012451172
-73.8222916666667,45.6227083333334,26.2492828369141
-73.8220833333334,45.6227083333334,26.1783847808838
-73.821875,45.6227083333334,26.1016674041748
-73.8216666666667,45.6227083333334,25.9918270111084
-73.8214583333334,45.6227083333334,25.8632202148438
-73.82125,45.6227083333334,25.7172241210938
-73.8210416666667,45.6227083333334,25.5778160095215
-73.8208333333334,45.6227083333334,25.4542617797852
-73.820625,45.6227083333334,25.3629856109619
-73.8204166666667,45.6227083333334,25.2854995727539
-73.8202083333334,45.6227083333334,25.2138633728027
-73.82,45.6227083333334,25.147891998291
-73.8197916666667,45.6227083333334,25.1477737426758
-73.8195833333334,45.6227083333334,25.2136306762695
-73.819375,45.6227083333334,25.3586082458496
-73.8191666666667,45.6227083333334,25.6308193206787
-73.8189583333334,45.6227083333334,25.9459381103516
-73.81875,45.6227083333334,26.2994766235352
-73.8185416666667,45.6227083333334,26.6050548553467
-73.8183333333334,45.6227083333334,26.8416347503662
-73.818125,45.6227083333334,27.0082511901855
-73.8179166666667,45.6227083333334,27.0387058258057
-73.8177083333334,45.6227083333334,27.0269088745117
-73.8175,45.6227083333334,26.9814205169678
-73.8172916666667,45.6227083333334,26.900749206543
-73.8170833333334,45.6227083333334,26.7960662841797
-73.816875,45.6227083333334,26.6737575531006
-73.8166666666667,45.6227083333334,26.5311603546143
-73.8164583333334,45.6227083333334,26.3913192749023
-73.81625,45.6227083333334,26.2646465301514
-73.8160416666667,45.6227083333334,26.1767406463623
-73.8158333333334,45.6227083333334,26.1692276000977
-73.815625,45.6227083333334,26.2270240783691
-73.8154166666667,45.6227083333334,26.3816604614258
-73.8152083333334,45.6227083333334,26.6232585906982
-73.815,45.6227083333334,26.8846797943115
-73.8147916666667,45.6227083333334,27.1473560333252
-73.8145833333334,45.6227083333334,27.353931427002
-73.814375,45.6227083333334,27.5419330596924
-73.8141666666667,45.6227083333334,27.7154598236084
-73.8139583333334,45.6227083333334,27.9413604736328
-73.81375,45.6227083333334,28.1869049072266
-73.8135416666667,45.6227083333334,28.4515914916992
-73.8133333333334,45.6227083333334,28.5971431732178
-73.813125,45.6227083333334,28.6549434661865
-73.8129166666667,45.6227083333334,28.6268901824951
-73.8127083333334,45.6227083333334,28.4719314575195
-73.8125,45.6227083333334,28.2663593292236
-73.8122916666667,45.6227083333334,28.0154190063477
-73.8120833333334,45.6227083333334,27.6953144073486
-73.811875,45.6227083333334,27.3275299072266
-73.8116666666667,45.6227083333334,26.9305152893066
-73.8114583333334,45.6227083333334,26.5262012481689
-73.81125,45.6227083333334,26.233377456665
-73.8110416666667,45.6227083333334,26.0424118041992
-73.8108333333334,45.6227083333334,26.0364246368408
-73.810625,45.6227083333334,26.1723136901855
-73.8104166666667,45.6227083333334,26.3695297241211
-73.8102083333334,45.6227083333334,26.6017303466797
-73.81,45.6227083333334,26.7519073486328
-73.8589583333334,45.6225,38.1843719482422
-73.85875,45.6225,38.3111877441406
-73.8585416666667,45.6225,38.3489151000977
-73.8583333333334,45.6225,38.2747573852539
-73.858125,45.6225,38.1537742614746
-73.8579166666667,45.6225,38.049015045166
-73.8577083333334,45.6225,37.9837036132813
-73.8575,45.6225,38.0158309936523
-73.8572916666667,45.6225,38.1037063598633
-73.8570833333334,45.6225,38.2507476806641
-73.856875,45.6225,38.4600028991699
-73.8566666666667,45.6225,38.6634826660156
-73.8564583333334,45.6225,38.8570251464844
-73.85625,45.6225,38.9977493286133
-73.8560416666667,45.6225,39.1118965148926
-73.8558333333334,45.6225,39.2013931274414
-73.855625,45.6225,39.2541732788086
-73.8554166666667,45.6225,39.2811088562012
-73.8552083333334,45.6225,39.2862434387207
-73.855,45.6225,39.2603416442871
-73.8547916666667,45.6225,39.2069854736328
-73.8545833333334,45.6225,39.1430206298828
-73.854375,45.6225,39.0965538024902
-73.8541666666667,45.6225,39.0932540893555
-73.8539583333334,45.6225,39.1231155395508
-73.85375,45.6225,39.2027854919434
-73.8535416666667,45.6225,39.2975311279297
-73.8533333333334,45.6225,39.3800773620605
-73.853125,45.6225,39.4250411987305
-73.8529166666667,45.6225,39.4104118347168
-73.8527083333334,45.6225,39.3554649353027
-73.8525,45.6225,39.250415802002
-73.8522916666667,45.6225,39.0985260009766
-73.8520833333334,45.6225,38.9194564819336
-73.851875,45.6225,38.7098693847656
-73.8516666666667,45.6225,38.4714736938477
-73.8514583333334,45.6225,38.2675247192383
-73.85125,45.6225,38.1031188964844
-73.8510416666667,45.6225,38.0348777770996
-73.8508333333334,45.6225,37.9626121520996
-73.850625,45.6225,37.8836288452148
-73.8504166666667,45.6225,37.767017364502
-73.8502083333334,45.6225,37.6378211975098
-73.85,45.6225,37.5062980651855
-73.8497916666667,45.6225,37.4259910583496
-73.8495833333334,45.6225,37.4103622436523
-73.849375,45.6225,37.4354019165039
-73.8491666666667,45.6225,37.4875984191895
-73.8489583333334,45.6225,37.5270538330078
-73.84875,45.6225,37.5691909790039
-73.8485416666667,45.6225,37.6410827636719
-73.8483333333334,45.6225,37.8134155273438
-73.848125,45.6225,38.0305404663086
-73.8479166666667,45.6225,38.2799301147461
-73.8477083333334,45.6225,38.436393737793
-73.8475,45.6225,38.5433387756348
-73.8472916666667,45.6225,38.5949935913086
-73.8470833333334,45.6225,38.6879768371582
-73.846875,45.6225,38.8715667724609
-73.8466666666667,45.6225,39.1777610778809
-73.8464583333334,45.6225,39.6195182800293
-73.84625,45.6225,40.0364456176758
-73.8460416666667,45.6225,40.4132881164551
-73.8458333333334,45.6225,40.4350318908691
-73.845625,45.6225,40.2049827575684
-73.8454166666667,45.6225,39.7369575500488
-73.8452083333334,45.6225,39.0563316345215
-73.845,45.6225,38.3301887512207
-73.8447916666667,45.6225,37.5886306762695
-73.8445833333334,45.6225,36.9907379150391
-73.844375,45.6225,36.4508781433105
-73.8441666666667,45.6225,35.947135925293
-73.8439583333334,45.6225,35.4647445678711
-73.84375,45.6225,35.0201950073242
-73.8435416666667,45.6225,34.6201019287109
-73.8433333333334,45.6225,34.320556640625
-73.843125,45.6225,34.1313781738281
-73.8429166666667,45.6225,34.0029106140137
-73.8427083333334,45.6225,33.9347991943359
-73.8425,45.6225,33.8643417358398
-73.8422916666667,45.6225,33.7751388549805
-73.8420833333334,45.6225,33.6501960754395
-73.841875,45.6225,33.5160522460938
-73.8416666666667,45.6225,33.4157485961914
-73.8414583333334,45.6225,33.3713836669922
-73.84125,45.6225,33.4393196105957
-73.8410416666667,45.6225,33.5308227539063
-73.8408333333334,45.6225,33.6379623413086
-73.840625,45.6225,33.6226539611816
-73.8404166666667,45.6225,33.5065383911133
-73.8402083333334,45.6225,33.290843963623
-73.84,45.6225,32.974494934082
-73.8397916666667,45.6225,32.6221466064453
-73.8395833333334,45.6225,32.2446708679199
-73.839375,45.6225,31.889518737793
-73.8391666666667,45.6225,31.5870876312256
-73.8389583333334,45.6225,31.334358215332
-73.83875,45.6225,31.178596496582
-73.8385416666667,45.6225,31.0669498443604
-73.8383333333334,45.6225,30.9805278778076
-73.838125,45.6225,30.9113807678223
-73.8379166666667,45.6225,30.8486671447754
-73.8377083333334,45.6225,30.7813186645508
-73.8375,45.6225,30.6951122283936
-73.8372916666667,45.6225,30.538143157959
-73.8370833333334,45.6225,30.3226718902588
-73.836875,45.6225,30.0229053497314
-73.8366666666667,45.6225,29.690315246582
-73.8364583333334,45.6225,29.3984413146973
-73.83625,45.6225,29.1849308013916
-73.8360416666667,45.6225,29.1543102264404
-73.8358333333334,45.6225,29.2398262023926
-73.835625,45.6225,29.4521312713623
-73.8354166666667,45.6225,29.7349758148193
-73.8352083333334,45.6225,29.9466991424561
-73.835,45.6225,30.0744571685791
-73.8347916666667,45.6225,29.9942626953125
-73.8345833333334,45.6225,29.9015235900879
-73.834375,45.6225,29.807430267334
-73.8341666666667,45.6225,29.8227977752686
-73.8339583333334,45.6225,29.9275817871094
-73.83375,45.6225,30.1037044525146
-73.8335416666667,45.6225,30.3605499267578
-73.8333333333334,45.6225,30.6064224243164
-73.833125,45.6225,30.8187484741211
-73.8329166666667,45.6225,30.9098815917969
-73.8327083333334,45.6225,30.8216075897217
-73.8325,45.6225,30.6181240081787
-73.8322916666667,45.6225,30.2786407470703
-73.8320833333334,45.6225,29.8492374420166
